City, Region, Country, AirQuality, WaterPollution,Lat,Lon
Puerto Princesa, Western Visayas, Philippines,62.5,54.16666667,9.7376025,118.7350414
Durango, Durango, Mexico,83.33333333,50.0,24.833333,-104.833333
Chatham-Kent, Ontario, Canada,60.0,25.0,42.41833,-82.0898417
Chuzhou, Anhui, People's Republic of China,0.0,50.0,32.2545901,118.3280486
Elbasan, Elbasan County, Albania,0.0,25.0,41.1105874,20.0794072
Bar, Bar Municipality, Montenegro,56.25,50.0,42.0979745,19.0954528
Korce, Korce County, Albania,75.0,25.0,50.3874326,20.5265568
Viseu, Viseu, Portugal,79.16666667,37.5,40.6574713,-7.9138664
Leuven, Flemish Region, Belgium,56.25,37.5,50.879202,4.7011675
Mashhad, Razavi Khorasan Province, Iran,27.38095238,56.25,36.2974945,59.6059232
Port Shepstone, , South Africa,75.0,100.0,-30.742778,30.450556
Jhelum, Punjab, Pakistan,87.5,87.5,33.6755727,75.1102099
Eau Claire, Wisconsin, United States of America,96.42857143,33.33333333,44.811349,-91.4984941
Erzurum, Erzurum Province, Turkey,21.875,12.5,39.7581897,41.4032241
Nanyuki, , Kenya,100.0,25.0,0.01403,37.074632
Grudziadz, Kuyavian-Pomeranian Voivodeship, Poland,45.0,0.0,53.47251195,18.76189367688005
Dundee, Scotland, United Kingdom,88.88888889,8.333333333,56.4605938,-2.97019
Charlottesville, Virginia, United States of America,100.0,58.33333333,38.029306,-78.4766781
Tijuana, Baja California, Mexico,33.33333333,69.23076923,32.5317397,-117.019529
Vaasa, , Finland,92.5,8.333333333,63.0957722,21.6159187
Port Elizabeth, Eastern Cape, South Africa,80.26315789,56.25,-33.9618359,25.6186512
Kimberley, Northern Cape, South Africa,31.25,87.5,-28.7383012,24.7642251
Acre, Northern District, Israel,25.0,75.0,32.9281731,35.0756378
Tangier, Tanger-Tetouan-Al Hoceima, Morocco,45.58823529,35.41666667,35.7642313,-5.842961427833071
Wolverhampton, England, United Kingdom,33.33333333,33.33333333,52.5847651,-2.127567
Eisenstadt, Burgenland, Austria,87.5,50.0,47.8454821,16.5249288
Fort McMurray, Alberta, Canada,70.0,41.66666667,56.7291997,-111.3885221
Antibes, , France,65.0,33.33333333,43.5812868,7.1262071
Weinan, Shaanxi, People's Republic of China,0.0,50.0,34.5169112,109.4643291
Mangalore, Karnataka, India,65.09433962,47.53289474,12.8698101,74.8430082
Vantaa, Uusimaa, Finland,87.5,12.5,60.2921321,25.0411832
Beverly Hills, California, United States of America,100.0,0.0,34.0696501,-118.3963062
Yonkers, New York, United States of America,100.0,50.0,40.9312099,-73.8987469
Niagara Falls, New York, United States of America,100.0,50.0,43.08436,-79.0614686
Kingston upon Hull, England, United Kingdom,59.09090909,42.85714286,53.76238625,-0.3301213755327681
Waco, Texas, United States of America,81.25,68.75,31.5491899,-97.1474628
Frisco, Texas, United States of America,87.5,29.16666667,33.1505998,-96.8238183
Beaumont, Texas, United States of America,70.83333333,87.5,30.0860459,-94.1018461
Denton, Texas, United States of America,62.5,37.5,33.1838787,-97.1413417
Midland, Texas, United States of America,75.0,100.0,31.83688,-102.0103767
Round Rock, Texas, United States of America,75.0,0.0,30.5085915,-97.6788056
Wichita Falls, Texas, United States of America,62.5,43.75,33.9004572,-98.5020777
Odessa, Texas, United States of America,100.0,50.0,46.4843023,30.7322878
Lafayette, Louisiana, United States of America,92.85714286,0.0,29.9978185,-83.2221527
Nis, Nisava District, Serbia,28.125,40.27777778,39.5204986,-7.694729088254785
Oyster Bay, New York, United States of America,100.0,25.0,40.7696568,-73.49986083708588
Galway, Connacht, Ireland,92.04545455,44.44444444,53.2744122,-9.0490601
Roy, Utah, United States of America,100.0,50.0,41.1715361,-112.0273739
Norwich, England, United Kingdom,71.05263158,31.66666667,52.6285576,1.2923954
Szekesfehervar, Fejer County, Hungary,62.5,18.75,47.1910169,18.410811
Hoa Binh, Hoa Binh, Vietnam,75.0,75.0,20.6763365,105.3759952
Mazar-i-Sharif, Balkh, Afghanistan,11.11111111,83.33333333,36.7099311,67.1092145
Luxor, Luxor Governorate, Egypt,75.0,37.5,25.702096,32.647186
Banja Luka, Republika Srpska, Bosnia and Herzegovina,45.58823529,58.59375,44.7720845,17.1917651
Sioux Falls, South Dakota, United States of America,81.81818182,32.14285714,43.5488256,-96.7307737
Brighton, England, United Kingdom,82.14285714,21.73913043,50.8214626,-0.1400561
Wiener Neustadt, Lower Austria, Austria,87.5,50.0,47.8131847,16.2441166
Natal, Rio Grande do Norte, Brazil,80.68181818,59.09090909,-5.805398,-35.2080905
Shkoder, Shkoder County, Albania,75.0,33.33333333,42.0681371,19.5121437
Polokwane, Limpopo, South Africa,50.0,50.0,-23.9058333,29.4613889
Aden, 'Adan Governorate, Yemen,16.66666667,75.0,12.833333,44.916667
Oran, Oran Province, Algeria,50.0,35.71428571,35.7044415,-0.6502981
Hanover, New Hampshire, United States of America,100.0,50.0,52.3744779,9.7385532
Ubon Ratchathani, Ubon Ratchathani, Thailand,50.0,50.0,15.1879684,105.3269544
Pau, , France,75.0,50.0,43.2957547,-0.3685668
Erbil, , Iraq,36.36363636,64.77272727,36.1911653,44.0094294
Douala, Littoral, Cameroon,40.0,79.16666667,4.0429408,9.706203
Florianopolis, Santa Catarina, Brazil,82.60869565,67.39130435,-27.5973002,-48.5496098
Kolomna, Moscow Oblast, Russia,50.0,25.0,55.0995509,38.7811165
Dunedin, Otago Region, New Zealand,85.52631579,15.38461538,-45.8740984,170.5035755
Hamilton, Ontario, Canada,42.79661017,54.01785714,43.2560802,-79.8728583
Patras, West Greece Region, Greece,60.0,41.66666667,47.5548707,1.9128434
Volgodonsk, Rostov Oblast, Russia,25.0,75.0,47.5128177,42.1717606
Limerick, , Ireland,80.43478261,38.15789474,52.661252,-8.6301239
Namur, Wallonia, Belgium,72.22222222,55.0,50.4665284,4.8661892
Gyor, Gyor-Moson-Sopron County, Hungary,79.16666667,0.0,47.687609,17.6346815
Port Said, Port Said Governorate, Egypt,66.66666667,50.0,31.263235,32.305505
Suez, Suez Governorate, Egypt,0.0,100.0,29.974498,32.537086
Jyvaskyla, , Finland,95.83333333,0.0,62.2417066,25.7495727
Saitama, Saitama Prefecture, Japan,68.75,37.5,35.9754168,139.4160114
Exeter, England, United Kingdom,79.16666667,13.63636364,50.7255794,-3.5269497
Siauliai, , Lithuania,57.14285714,58.33333333,55.9340823,23.3157775
Stoke-on-Trent, England, United Kingdom,67.85714286,33.33333333,53.0162014,-2.1812607
Domodedovo, Moscow Oblast, Russia,50.0,37.5,55.4368213,37.7680693
Springfield, Missouri, United States of America,84.72222222,42.30769231,39.7990175,-89.6439575
Galveston, Texas, United States of America,85.71428571,50.0,29.3872254,-94.992736
Erzincan, Erzincan Province, Turkey,29.16666667,50.0,39.6073429,39.2013209
Sandakan, Sabah, Malaysia,75.0,50.0,5.8391274,118.1158598
Kota Kinabalu, Sabah, Malaysia,47.91666667,45.45454545,5.9780066,116.0728988
Abingdon, Virginia, United States of America,100.0,50.0,51.6714842,-1.2779715
Camden, New Jersey, United States of America,87.5,50.0,39.9448402,-75.1198911
Hoboken, New Jersey, United States of America,56.25,62.5,40.7433066,-74.0323752
Chon Buri, Chon Buri, Thailand,60.71428571,50.0,13.1857117,101.1210777
Livermore, California, United States of America,75.0,54.16666667,37.6820583,-121.768053
Zabok, Krapina-Zagorje County, Croatia,25.0,100.0,46.025686,15.9036337
Zabol, Sistan and Baluchestan Province, Iran,14.28571429,66.66666667,32.3068942,67.129904
Brossard, Quebec, Canada,100.0,50.0,45.4554579,-73.4678695
Saguenay, Quebec, Canada,96.875,18.75,48.405959,-71.069183
Zacatecas, Zacatecas, Mexico,82.14285714,37.5,23.0823582,-103.20856984509813
Longueuil, Quebec, Canada,100.0,37.5,45.521906,-73.4644578
Sherbrooke, Quebec, Canada,90.78947368,31.66666667,45.403271,-71.889038
Boisbriand, Quebec, Canada,75.0,25.0,45.6130248,-73.8386113
Atlantic City, New Jersey, United States of America,91.66666667,37.5,39.3642852,-74.4229351
Richmond, Quebec, Canada,80.0,50.0,37.5385087,-77.43428
Gold Coast, Queensland, Australia,82.63888889,32.60869565,-28.0023731,153.4145987
Brest, Brest Region, Belarus,31.25,55.0,48.3905283,-4.4860088
Tainan, , Taiwan,31.25,68.75,22.9912348,120.184982
Chateauguay, Quebec, Canada,100.0,0.0,45.3602416,-73.749364
Victoriaville, Quebec, Canada,91.66666667,50.0,46.0554948,-71.9598586
Mascouche, Quebec, Canada,100.0,50.0,45.7453521,-73.6005591
Rouyn-Noranda, Quebec, Canada,91.66666667,12.5,48.2420524,-79.0205378
Laval, Quebec, Canada,91.07142857,41.66666667,48.0706687,-0.7734022
Gatineau, Quebec, Canada,88.63636364,42.85714286,45.4277659,-75.710976
Granby, Quebec, Canada,100.0,75.0,45.3990409,-72.721834
Drummondville, Quebec, Canada,100.0,0.0,45.8864303,-72.5018764
Montmagny, Quebec, Canada,100.0,50.0,48.9728571,2.343561
Salaberry-de-Valleyfield, Quebec, Canada,85.0,50.0,45.2555575,-74.1316718
Senneterre, Quebec, Canada,100.0,50.0,48.390458,-77.242813
Sainte-Adele, Quebec, Canada,90.0,100.0,45.951895,-74.1359579
Allentown, Pennsylvania, United States of America,60.71428571,75.0,40.6022059,-75.4712794
Grants Pass, Oregon, United States of America,62.5,75.0,42.4393707,-123.3272489
Kansk, Krasnoyarsk Krai, Russia,0.0,75.0,56.205997,95.706787
Hengyang, Hunan, People's Republic of China,0.0,50.0,26.8971898,112.5665703
Zakopane, Lesser Poland Voivodeship, Poland,33.33333333,50.0,49.2969114,19.9504753
Zakynthos, , Greece,100.0,25.0,37.78913845,20.790089567090195
Ruma, , Serbia,25.0,75.0,41.8933203,12.4829321
Banska Bystrica, Banska Bystrica Region, Slovakia,62.5,25.0,48.7383895,19.1585805
Trencin, Trencin Region, Slovakia,78.57142857,41.66666667,48.8922719,18.0387465
Zalau, Salaj County, Romania,100.0,75.0,10.3924465,9.012325
Zamosc, Lublin Voivodeship, Poland,50.0,50.0,50.7170854,23.2525711
Decin, , Czech Republic,62.5,50.0,50.8495356,14.39810629524558
Veszprem, Veszprem County, Hungary,96.42857143,8.333333333,47.0933824,17.9080406
Teplice, , Czech Republic,75.0,0.0,50.6406644,13.8244461
Liberec, , Czech Republic,90.625,12.5,50.7702648,15.0583947
Chomutov, , Czech Republic,75.0,50.0,50.4606456,13.4178324
Most, , Czech Republic,62.5,50.0,50.5032737,13.636112
Zanjan, Zanjan Province, Iran,52.77777778,58.33333333,36.515854,48.4777616
Zanesville, Ohio, United States of America,50.0,85.0,39.9401426,-82.005019
Manisa, Manisa Province, Turkey,16.66666667,50.0,38.8574402,28.0565711
Zaozhuang, Shandong, People's Republic of China,0.0,50.0,34.8108822,117.3178922
Stip, Stip Municipality, North Macedonia,50.0,40.0,41.7556912,22.1734492
Zapopan, Jalisco, Mexico,58.92857143,42.85714286,20.7211203,-103.3913671
Jablonec nad Nisou, , Czech Republic,75.0,0.0,50.7240899,15.1710958
Zgorzelec, Lower Silesian Voivodeship, Poland,62.5,50.0,51.1563185,14.991018
Jelenia Gora, Lower Silesian Voivodeship, Poland,50.0,50.0,50.8501049,15.653749235408071
Zaria, Kaduna State, Nigeria,0.0,100.0,11.0248119,7.651853311586596
Zawiercie, Silesian Voivodeship, Poland,25.0,50.0,50.4844179,19.4333887
Zary, Lubusz Voivodeship, Poland,62.5,50.0,51.6385162,15.1422487
Yueyang, Hunan, People's Republic of China,0.0,50.0,29.3594838,113.1229551
Kiryat Bialik, Haifa District, Israel,29.16666667,37.5,32.842425,35.10021518954058
Givatayim, Tel Aviv District, Israel,25.0,50.0,32.0729606,34.8113279
Karmiel, Northern District, Israel,53.57142857,0.0,32.9159104,35.293429
Beit Shemesh, Jerusalem District, Israel,37.5,66.66666667,31.746214,34.9886825
Afula, Northern District, Israel,41.66666667,37.5,32.6075587,35.2890861
Arad, Southern District, Israel,41.66666667,37.5,46.1753793,21.3196342
Herzliya, Tel Aviv District, Israel,80.0,15.0,32.1656255,34.8469023
Kiryat Ata, Haifa District, Israel,25.0,50.0,32.79931045,35.09756462563476
St Helens, England, United Kingdom,62.5,25.0,53.4486075,-2.7359820790816323
Brookhaven, Georgia, United States of America,50.0,75.0,31.5790667,-90.4407122
Mogilev, Mahiliou Region, Belarus,53.125,50.0,53.9090245,30.3429838
Korolyov, Moscow Oblast, Russia,25.0,87.5,55.9190049,37.8150443
Kladno, , Czech Republic,75.0,75.0,50.1478497,14.1025379
Opava, , Czech Republic,62.5,50.0,49.9389004,17.9024174
Nakhodka, Primorsky Krai, Russia,25.0,75.0,42.8246489,132.8926
Uzhhorod, Zakarpattia Oblast, Ukraine,54.16666667,50.0,48.6223731,22.3022572
Zhytomyr, Zhytomyr Oblast, Ukraine,43.75,56.25,50.9080532,28.3867504
Khmelnytskyi, Khmelnytskyi Oblast, Ukraine,91.66666667,0.0,49.268624,27.0635998
Kremenchuk, Poltava Oblast, Ukraine,0.0,100.0,49.09285285,33.43081884909263
Ivano-Frankivsk, Ivano-Frankivsk Oblast, Ukraine,28.57142857,45.0,48.7481718,24.5207477
Kherson, Kherson Oblast, Ukraine,54.54545455,54.54545455,46.5421715,33.4079326
Rivne, Rivne Oblast, Ukraine,75.0,50.0,51.2074112,26.5208033
Ternopil, Ternopil Oblast, Ukraine,85.71428571,57.14285714,49.6630002,25.6167516
Poltava, Poltava Oblast, Ukraine,70.0,35.0,49.8607809,33.7498787
Sumy, Sumy Oblast, Ukraine,46.42857143,53.57142857,50.9119775,34.8027723
Joinville, Santa Catarina, Brazil,77.94117647,58.82352941,48.4433253,5.1377537
Struga, Struga Municipality, North Macedonia,35.0,70.0,46.2965816,16.6513854
Usti nad Labem, , Czech Republic,62.5,87.5,50.6603327,14.0381357
Tetovo, Tetovo Municipality, North Macedonia,10.90909091,65.77669903,43.81693,26.28902
Prilep, Prilep Municipality, North Macedonia,58.33333333,37.5,41.3444984,21.5527115
Veles, Veles Municipality, North Macedonia,25.0,50.0,41.718869,21.7705695
Chernihiv, Chernihiv Oblast, Ukraine,58.33333333,75.0,51.272593,31.7417235
Cherkasy, Cherkasy Oblast, Ukraine,30.55555556,53.125,49.1460165,31.2271744
Gostivar, Gostivar Municipality, North Macedonia,66.66666667,83.33333333,41.7920222,20.9081703
Gevgelija, Gevgelija Municipality, North Macedonia,100.0,33.33333333,41.1388664,22.5033192
Vinnytsia, Vinnytsia Oblast, Ukraine,62.5,71.42857143,48.8990315,28.516068
Bitola, Bitola Municipality, North Macedonia,35.625,44.44444444,41.0316005,21.3302511
Horlivka, Donetsk Oblast, Ukraine,0.0,100.0,48.3058686,38.0027664
King's Lynn, England, United Kingdom,0.0,100.0,52.7538673,0.3954774
Chernivtsi, Chernivtsi Oblast, Ukraine,81.25,26.25,48.2864702,25.9376532
Piotrkow Trybunalski, Lodz Voivodeship, Poland,35.0,25.0,51.4082625,19.696167
Kicevo, Kicevo Municipality, North Macedonia,25.0,37.5,42.8294323,19.3696372
Gwalior, Madhya Pradesh, India,25.0,72.97297297,26.2037247,78.1573628
Pabianice, Lodz Voivodeship, Poland,29.16666667,50.0,51.6639859,19.3535024
Bushehr, Bushehr Province, Iran,0.0,100.0,28.8936645,51.3204877
Santa Cruz, California, United States of America,88.23529412,34.61538462,28.467178,-16.2507843
